id,statuses_count,followers_count,friends_count,favourites_count,listed_count,default_profile,default_profile_image,geo_enabled,profile_use_background_image,profile_background_tile,utc_offset,protected,verified,min_tweet_length,max_tweet_length,avg_tweet_length,min_urls,max_urls,avg_urls,min_hashtags,max_hashtags,avg_hashtags,max_mentions,avg_mentions,max_retweets,avg_retweets,min_favorite,max_favorite,avg_favorite,num_reply,num_retweet,digits_name,digits_screen_name,name_length,screen_name_length,screen_name_length_name_length_ratio,name_contains_bot,screen_name_contains_bot,name_entropy,screen_name_entropy,name_screen_name_lev_sim,description_length,description_contains_bot,profile_has_url,profile_pic_frec,friends_followers_ratio,friends_followers_ratio_beq_50,friends_followers_square_ratio,friends_followers+friends_ratio,2_followers_minus_friends,2_followers_beq_100,lists_followers_ratio,retweet_followers_ratio,favorites_followers_ratio,lists_status_ratio,retweet_status_ratio,favorites_status_ratio,reply_status_ratio,avg_urls_status_ratio,avg_mentions_status_ratio,avg_favorite_status_ratio,account_age,followers_account_age_ratio,friends_account_age_ratio,statuses_account_age_ratio,favourites_account_age_ratio,lists_account_age_ratio,class_bot
2354349955,86,7,44,0,0,0,0,0,1,1,-1759.32341,0,0,3,140,65.12820513,0,0,0,0,5,0.085470085,1,0.418803419,1,0.034188034,0,1,0.094017094,52,0,0,0,15,14,0.933333333,0,0,3.189898095,3.039148672,0.965517241,1,0,0,1,6.285714286,0,8.8,0.862745098,-30,0,0,0,0,0,0,0,0.604651163,0,0.004869807,0.001093222,65194,0.000107372,0.000674909,0.00131914,0,0,1
2355118178,69,8,41,0,0,0,0,0,1,1,-1759.32341,0,0,14,140,70.71028037,0,0,0,0,5,0.121495327,1,0.401869159,1,0.046728972,0,1,0.102803738,43,0,0,0,15,14,0.933333333,0,0,3.456564762,3.324862958,0.965517241,1,0,0,1,5.125,0,4.1,0.836734694,-25,0,0,0,0,0,0,0,0.623188406,0,0.005824191,0.001489909,65183,0.000122731,0.000628998,0.001058558,0,0,1
2354124498,79,3,32,0,0,0,0,0,1,1,-1759.32341,0,0,9,142,64.7699115,0,0,0,0,4,0.044247788,1,0.327433628,1,0.03539823,0,1,0.07079646,41,0,0,0,15,14,0.933333333,0,0,3.373557262,3.235926351,0.965517241,1,0,0,1,10.66666667,0,32,0.914285714,-26,0,0,0,0,0,0,0,0.518987342,0,0.004144729,0.000896158,65197,4.60E-05,0.00049082,0.001211712,0,0,1
2355902173,80,11,36,0,0,0,0,0,1,1,-1759.32341,0,0,5,140,64.32407407,0,0,0,0,1,0.027777778,1,0.342592593,4,0.138888889,0,2,0.157407407,43,0,0,0,13,12,0.923076923,0,0,3.39274741,3.251629167,0.96,1,0,0,1,3.272727273,0,4,0.765957447,-14,0,0,0,0,0,0,0,0.5375,0,0.004282407,0.001967593,65170,0.000168789,0.000552401,0.001227559,0,0,1
2354977040,78,10,38,0,0,0,0,0,1,1,-1759.32341,0,0,8,140,64.38983051,0,0,0,0,2,0.050847458,1,0.372881356,1,0.050847458,0,1,0.008474576,44,0,0,0,14,13,0.928571429,0,0,3.378783493,3.238901257,0.962962963,1,0,0,1,3.8,0,4.75,0.791666667,-18,0,0,0,0,0,0,0,0.564102564,0,0.00478053,0.000108648,65185,0.00015341,0.000582956,0.001196594,0,0,1
2354969071,74,5,36,0,0,0,0,0,1,1,-1759.32341,0,0,7,140,63.84090909,0,0,0,0,4,0.090909091,1,0.306818182,1,0.022727273,0,1,0.056818182,29,0,0,0,13,12,0.923076923,0,0,3.026986833,2.855388542,0.96,1,0,0,1,7.2,0,5.142857143,0.87804878,-26,0,0,0,0,0,0,0,0.391891892,0,0.004146192,0.000767813,65185,7.67E-05,0.000552274,0.00113523,0,0,1
2355068754,68,2,37,0,0,0,0,0,1,1,-1759.32341,0,0,11,140,66.06779661,0,0,0,0,1,0.050847458,1,0.389830508,1,0.084745763,0,2,0.093220339,48,0,0,0,13,12,0.923076923,0,0,3.39274741,3.251629167,0.96,1,0,0,1,18.5,0,0,0.948717949,-33,0,0,0,0,0,0,0,0.705882353,0,0.005732802,0.001370887,65183,3.07E-05,0.000567633,0.001043217,0,0,1
2354991109,76,5,44,0,0,0,0,0,1,1,-1759.32341,0,0,11,135,62.08910891,0,0,0,0,2,0.108910891,1,0.366336634,1,0.01980198,0,1,0.059405941,41,0,0,0,12,11,0.916666667,0,0,3.418295834,3.277613437,0.956521739,1,0,0,1,8.8,0,6.285714286,0.897959184,-34,0,0,0,0,0,0,0,0.539473684,0,0.004820219,0.000781657,65184,7.67E-05,0.000675012,0.00116593,0,0,1
2353891208,74,4,37,0,0,0,0,0,1,1,-1759.32341,0,0,7,139,59.02702703,0,0,0,0,1,0.036036036,1,0.414414414,28,0.315315315,0,2,0.045045045,48,0,0,0,12,11,0.916666667,0,0,3.418295834,3.277613437,0.956521739,1,0,0,1,9.25,0,6.166666667,0.902439024,-29,0,0,0,0,0,0,0,0.648648649,0,0.005600195,0.000608717,65201,6.13E-05,0.000567476,0.001134952,0,0,1
2354274602,66,5,36,0,0,0,0,0,1,1,-1759.32341,0,0,3,143,69.3,0,0,0,0,3,0.075,1,0.366666667,1,0.025,0,2,0.091666667,47,0,0,0,9,8,0.888888889,0,0,3.169925001,3,0.941176471,1,0,0,1,7.2,0,5.142857143,0.87804878,-26,0,0,0,0,0,0,0,0.712121212,0,0.005555556,0.001388889,65195,7.67E-05,0.00055219,0.001012348,0,0,1
2353528680,71,7,39,0,0,0,0,0,1,1,-1759.32341,0,0,10,139,67.8627451,0,0,0,0,1,0.058823529,1,0.37254902,1,0.058823529,0,1,0.068627451,42,0,0,0,13,12,0.923076923,0,0,3.334679141,3.188721876,0.96,1,0,0,1,5.571428571,0,7.8,0.847826087,-25,0,0,0,0,0,0,0,0.591549296,0,0.005247169,0.000966584,65207,0.00010735,0.000598095,0.00108884,0,0,1
2354341482,72,9,39,0,0,0,0,0,1,1,-1759.32341,0,0,11,140,70.14150943,0,0,0,0,2,0.075471698,1,0.311320755,2,0.056603774,0,1,0.08490566,35,0,0,0,14,13,0.928571429,0,0,3.182005815,3.026986833,0.962962963,1,0,0,1,4.333333333,0,3.545454545,0.8125,-21,0,0,0,0,0,0,0,0.486111111,0,0.004323899,0.001179245,65194,0.00013805,0.000598215,0.001104396,0,0,1
2355212616,67,2,42,0,1,0,0,0,1,1,-1759.32341,0,0,3,139,65.62903226,0,0,0,0,2,0.088709677,1,0.362903226,2,0.056451613,0,1,0.048387097,50,0,0,0,12,11,0.916666667,0,0,3.251629167,3.095795255,0.956521739,1,0,0,1,21,0,0,0.954545455,-38,0,0.5,0,0,0.014925373,0,0,0.746268657,0,0.005416466,0.000722195,65181,3.07E-05,0.00064436,0.001027907,0,1.53E-05,1
2354828875,59,1,44,0,0,0,0,0,1,1,-1759.32341,0,0,11,140,70.12264151,0,0,0,0,2,0.047169811,1,0.301886792,1,0.037735849,0,1,0.018867925,33,0,0,0,13,12,0.923076923,0,0,3.238901257,3.084962501,0.96,1,0,0,1,44,0,14.66666667,0.977777778,-42,0,0,0,0,0,0,0,0.559322034,0,0.005116725,0.000319795,65186,1.53E-05,0.000674992,0.000905102,0,0,1
2355196382,73,5,42,0,1,0,0,0,1,1,-1759.32341,0,0,4,144,68.36065574,0,0,0,0,3,0.081967213,1,0.31147541,1,0.06557377,0,3,0.06557377,41,0,0,0,14,13,0.928571429,0,0,3.521640636,3.39274741,0.962962963,1,0,0,1,8.4,0,6,0.893617021,-32,0,0.2,0,0,0.01369863,0,0,0.561643836,0,0.004266786,0.000898271,65181,7.67E-05,0.00064436,0.001119958,0,1.53E-05,1
2353740900,79,3,36,0,0,0,0,0,1,1,-1759.32341,0,0,13,140,68.90291262,0,0,0,0,3,0.097087379,1,0.27184466,1,0.048543689,0,1,0.077669903,36,0,0,0,15,14,0.933333333,0,0,3.106890596,2.950212065,0.965517241,1,0,0,1,12,0,36,0.923076923,-30,0,0,0,0,0,0,0,0.455696203,0,0.003441072,0.000983163,65204,4.60E-05,0.000552113,0.001211582,0,0,1
2355123768,56,5,47,0,0,0,0,0,1,1,-1759.32341,0,0,9,140,64.05154639,0,0,0,0,2,0.051546392,1,0.360824742,6,0.082474227,0,2,0.06185567,35,0,0,0,13,12,0.923076923,0,0,3.026986833,2.855388542,0.96,1,0,0,1,9.4,0,6.714285714,0.903846154,-37,0,0,0,0,0,0,0,0.625,0,0.006443299,0.001104566,65183,7.67E-05,0.000721047,0.00085912,0,0,1
2353695740,73,9,47,0,0,0,0,0,1,1,-1759.32341,0,0,2,140,70.7706422,0,0,0,0,1,0.064220183,1,0.256880734,1,0.009174312,0,0,0,29,0,0,0,9,8,0.888888889,0,0,2.725480557,2.5,0.941176471,1,0,0,1,5.222222222,0,4.272727273,0.839285714,-29,0,0,0,0,0,0,0,0.397260274,0,0.003518914,0,65205,0.000138026,0.000720804,0.001119546,0,0,1
2354553128,65,3,34,0,0,0,0,0,1,1,-1759.32341,0,0,7,139,64.87735849,0,0,0,0,2,0.075471698,1,0.254716981,2,0.018867925,0,2,0.066037736,34,0,0,0,16,15,0.9375,0,0,3.577819531,3.456564762,0.967741935,1,0,0,1,11.33333333,0,34,0.918918919,-28,0,0,0,0,0,0,0,0.523076923,0,0.003918723,0.001015965,65190,4.60E-05,0.000521552,0.000997085,0,0,1
2354037182,80,3,44,0,0,0,0,0,1,1,-1759.32341,0,0,10,140,72.16,0,0,0,0,2,0.1,1,0.36,1,0.04,0,1,0.05,38,0,0,0,14,13,0.928571429,0,0,3.521640636,3.39274741,0.962962963,1,0,0,1,14.66666667,0,44,0.936170213,-38,0,0,0,0,0,0,0,0.475,0,0.0045,0.000625,65199,4.60E-05,0.000674857,0.001227013,0,0,1
2354244968,71,7,47,0,0,0,0,0,1,1,-1759.32341,0,0,5,140,65.62711864,0,0,0,0,3,0.118644068,1,0.347457627,1,0.093220339,0,1,0.059322034,44,0,0,0,11,10,0.909090909,0,0,3.277613437,3.121928095,0.952380952,1,0,0,1,6.714285714,0,9.4,0.87037037,-33,0,0,0,0,0,0,0,0.61971831,0,0.004893769,0.000835522,65195,0.00010737,0.000720914,0.001089041,0,0,1
2353260758,63,5,44,0,0,0,0,0,1,1,-1759.32341,0,0,3,140,64.1588785,0,0,0,0,2,0.074766355,1,0.299065421,1,0.046728972,0,1,0.074766355,36,0,0,0,10,9,0.9,0,0,2.921928095,2.725480557,0.947368421,1,0,0,1,8.8,0,6.285714286,0.897959184,-34,0,0,0,0,0,0,0,0.571428571,0,0.00474707,0.001186768,65211,7.67E-05,0.000674733,0.000966095,0,0,1
2354453778,77,6,40,0,0,0,0,0,1,1,-1759.32341,0,0,10,138,67.80357143,0,0,0,0,3,0.071428571,1,0.3125,1,0.071428571,0,2,0.044642857,40,0,0,0,13,12,0.923076923,0,0,3.180832987,3.022055209,0.96,1,0,0,1,6.666666667,0,10,0.869565217,-28,0,0,0,0,0,0,0,0.519480519,0,0.004058442,0.000579777,65192,9.20E-05,0.000613572,0.001181127,0,0,1
2353979143,71,12,45,0,0,0,0,0,1,1,-1759.32341,0,0,2,143,66.96330275,0,0,0,0,3,0.091743119,1,0.376146789,1,0.064220183,0,2,0.055045872,46,0,0,0,11,10,0.909090909,0,0,3.277613437,3.121928095,0.952380952,1,0,0,1,3.75,0,3.214285714,0.789473684,-21,0,0,0,0,0,0,0,0.647887324,0,0.005297842,0.000775294,65200,0.000184049,0.000690184,0.001088957,0,0,1
2354012342,75,9,37,0,0,0,0,0,1,1,-1759.32341,0,0,1,140,67.85858586,0,0,0,0,2,0.080808081,1,0.323232323,1,0.03030303,0,1,0.03030303,36,0,0,0,12,11,0.916666667,0,0,2.855388542,2.663532755,0.956521739,1,0,0,1,4.111111111,0,3.363636364,0.804347826,-19,0,0,0,0,0,0,0,0.48,0,0.004309764,0.00040404,65199,0.000138039,0.000567493,0.001150324,0,0,1
2354094438,71,4,39,0,0,0,0,0,1,1,-1759.32341,0,0,3,142,66.41,0,0,0,0,1,0.05,1,0.37,3,0.09,0,1,0.04,38,0,0,0,13,12,0.923076923,0,0,3.180832987,3.022055209,0.96,1,0,0,1,9.75,0,6.5,0.906976744,-31,0,0,0,0,0,0,0,0.535211268,0,0.005211268,0.00056338,65198,6.14E-05,0.000598178,0.00108899,0,0,1
2353571924,70,8,39,0,0,0,0,0,1,1,-1759.32341,0,0,3,140,64.66315789,0,0,0,0,1,0.052631579,1,0.326315789,1,0.031578947,0,1,0.042105263,32,0,0,0,15,14,0.933333333,0,0,3.106890596,2.950212065,0.965517241,1,0,0,1,4.875,0,3.9,0.829787234,-23,0,0,0,0,0,0,0,0.457142857,0,0.004661654,0.000601504,65207,0.000122686,0.000598095,0.001073504,0,0,1
2353735602,63,0,35,0,0,0,0,0,1,1,-1759.32341,0,0,7,144,71.60909091,0,0,0,0,1,0.072727273,1,0.345454545,1,0.054545455,0,1,0.063636364,42,0,0,0,15,14,0.933333333,0,0,3.456564762,3.324862958,0.965517241,1,0,0,1,0,1,17.5,1,-35,0,0,0,0,0,0,0,0.666666667,0,0.005483405,0.001010101,65204,0,0.000536777,0.000966198,0,0,1
2353503006,72,10,39,0,0,0,0,0,1,1,-1759.32341,0,0,6,140,68.09803922,0,0,0,0,3,0.088235294,1,0.294117647,2,0.029411765,0,1,0.009803922,32,0,0,0,16,15,0.9375,0,0,3.5,3.373557262,0.967741935,1,0,0,1,3.9,0,4.875,0.795918367,-19,0,0,0,0,0,0,0,0.444444444,0,0.004084967,0.000136166,65207,0.000153358,0.000598095,0.001104176,0,0,1
2353925275,78,8,40,0,0,0,0,0,1,1,-1759.32341,0,0,12,140,63.84482759,0,0,0,0,1,0.068965517,1,0.379310345,1,0.034482759,0,1,0.025862069,47,0,0,0,13,12,0.923076923,0,0,3.39274741,3.251629167,0.96,1,0,0,1,5,0,4,0.833333333,-24,0,0,0,0,0,0,0,0.602564103,0,0.004862953,0.000331565,65201,0.000122698,0.000613488,0.001196301,0,0,1
2353750332,68,6,38,0,0,0,0,0,1,1,-1759.32341,0,0,7,143,72.79787234,0,0,0,0,3,0.106382979,1,0.287234043,1,0.085106383,0,2,0.074468085,31,0,0,0,12,11,0.916666667,0,0,3.418295834,3.277613437,0.956521739,1,0,0,1,6.333333333,0,9.5,0.863636364,-26,0,0,0,0,0,0,0,0.455882353,0,0.00422403,0.001095119,65204,9.20E-05,0.000582786,0.001042881,0,0,1
2352567122,84,5,42,0,0,0,0,0,1,1,-1759.32341,0,0,11,139,64.82568807,0,0,0,0,2,0.119266055,1,0.357798165,1,0.064220183,0,1,0.04587156,39,0,0,0,15,14,0.933333333,0,0,3.456564762,3.324862958,0.965517241,1,0,0,1,8.4,0,6,0.893617021,-32,0,0,0,0,0,0,0,0.464285714,0,0.004259502,0.00054609,65222,7.67E-05,0.000643954,0.001287909,0,0,1
2353553990,71,10,38,0,0,0,0,0,1,1,-1759.32341,0,0,1,140,66.42990654,0,0,0,0,2,0.074766355,1,0.327102804,1,0.037383178,0,1,0.028037383,36,0,0,0,14,13,0.928571429,0,0,3.664497779,3.546593564,0.962962963,1,0,0,1,3.8,0,4.75,0.791666667,-18,0,0,0,0,0,0,0,0.507042254,0,0.004607082,0.000394893,65207,0.000153358,0.00058276,0.00108884,0,0,1
2353521205,70,6,43,0,1,0,0,0,1,1,-1759.32341,0,0,6,140,63.37037037,0,0,0,0,2,0.092592593,1,0.398148148,1,0.046296296,0,1,0.064814815,43,0,0,0,12,11,0.916666667,0,0,3.251629167,3.095795255,0.956521739,1,0,0,1,7.166666667,0,10.75,0.87755102,-31,0,0.166666667,0,0,0.014285714,0,0,0.614285714,0,0.005687831,0.000925926,65207,9.20E-05,0.000659438,0.001073504,0,1.53E-05,1
2352912086,67,3,38,0,0,0,0,0,1,1,-1759.32341,0,0,3,140,59.36,0,0,0,0,1,0.05,1,0.35,1,0.04,0,2,0.09,37,0,0,0,10,9,0.9,0,0,2.921928095,2.725480557,0.947368421,1,0,0,1,12.66666667,0,38,0.926829268,-32,0,0,0,0,0,0,0,0.552238806,0,0.005223881,0.001343284,65216,4.60E-05,0.000582679,0.001027355,0,0,1
2353326734,64,8,42,0,0,0,0,0,1,1,-1759.32341,0,0,11,140,67.48245614,0,0,0,0,1,0.061403509,1,0.350877193,3,0.061403509,0,1,0.052631579,44,0,0,0,16,15,0.9375,0,0,3.577819531,3.456564762,0.967741935,1,0,0,1,5.25,0,4.2,0.84,-26,0,0,0,0,0,0,0,0.6875,0,0.005482456,0.000822368,65210,0.000122681,0.000644073,0.000981445,0,0,1
2352208513,76,4,39,0,0,0,0,0,1,1,-1759.32341,0,0,2,140,66.23275862,0,0,0,0,1,0.00862069,1,0.353448276,1,0.00862069,0,1,0.043103448,42,0,0,0,13,12,0.923076923,0,0,3.546593564,3.418295834,0.96,1,0,0,1,9.75,0,6.5,0.906976744,-31,0,0,0,0,0,0,0,0.552631579,0,0.004650635,0.000567151,65228,6.13E-05,0.000597903,0.001165144,0,0,1
2353718966,77,8,39,0,0,0,0,0,1,1,-1759.32341,0,0,9,140,58.01869159,0,0,0,0,2,0.08411215,1,0.336448598,1,0.018691589,0,1,0.046728972,38,0,0,0,10,9,0.9,0,0,2.921928095,2.725480557,0.947368421,1,0,0,1,4.875,0,3.9,0.829787234,-23,0,0,0,0,0,0,0,0.493506494,0,0.004369462,0.00060687,65204,0.000122692,0.000598123,0.001180909,0,0,1
2352966612,78,4,42,0,1,0,0,0,1,1,-1759.32341,0,0,11,140,69.97222222,0,0,0,0,2,0.074074074,1,0.268518519,1,0.037037037,0,1,0.046296296,32,0,0,0,12,11,0.916666667,0,0,3.251629167,3.095795255,0.956521739,1,0,0,1,10.5,0,7,0.913043478,-34,0,0.25,0,0,0.012820513,0,0,0.41025641,0,0.003442545,0.000593542,65215,6.13E-05,0.000644024,0.001196044,0,1.53E-05,1
2352528294,78,8,48,0,0,0,0,0,1,1,-1759.32341,0,0,7,139,62.37962963,0,0,0,0,3,0.12037037,1,0.333333333,3,0.055555556,0,1,0.055555556,45,0,0,0,12,11,0.916666667,0,0,3.418295834,3.277613437,0.956521739,1,0,0,1,6,0,4.8,0.857142857,-32,0,0,0,0,0,0,0,0.576923077,0,0.004273504,0.000712251,65222,0.000122658,0.000735948,0.001195915,0,0,1
2351616493,69,1,41,0,0,0,0,0,1,1,-1759.32341,0,0,12,140,66.125,0,0,0,0,1,0.09375,1,0.34375,1,0.052083333,0,1,0.072916667,35,0,0,0,15,14,0.933333333,0,0,3.272905595,3.128085279,0.965517241,1,0,0,1,41,0,13.66666667,0.976190476,-39,0,0,0,0,0,0,0,0.507246377,0,0.004981884,0.001056763,65236,1.53E-05,0.000628487,0.001057698,0,0,1
2352608149,63,7,36,0,0,0,0,0,1,1,-1759.32341,0,0,4,139,63.53773585,0,0,0,0,2,0.047169811,1,0.386792453,1,0.018867925,0,2,0.066037736,44,0,0,0,12,11,0.916666667,0,0,3.251629167,3.095795255,0.956521739,1,0,0,1,5.142857143,0,7.2,0.837209302,-22,0,0,0,0,0,0,0,0.698412698,0,0.006139563,0.001048218,65221,0.000107327,0.000551969,0.000965947,0,0,1
2352952514,67,6,39,0,0,0,0,0,1,1,-1759.32341,0,0,1,137,63.03738318,0,0,0,0,1,0.046728972,1,0.355140187,1,0.065420561,0,1,0.046728972,42,0,0,0,10,9,0.9,0,0,3.121928095,2.947702779,0.947368421,1,0,0,1,6.5,0,9.75,0.866666667,-27,0,0,0,0,0,0,0,0.626865672,0,0.0053006,0.000697447,65215,9.20E-05,0.000598022,0.001027371,0,0,1
2353481040,81,5,42,0,0,0,1,0,1,1,-1759.32341,0,0,11,139,63.5959596,0,0,0,0,2,0.070707071,1,0.373737374,1,0.01010101,0,1,0.04040404,40,0,0,0,16,15,0.9375,0,0,3.452819531,3.323231429,0.967741935,1,0,0,8,8.4,0,6,0.893617021,-32,0,0,0,0,0,0,0,0.49382716,0,0.004614042,0.000498815,65208,7.67E-05,0.000644093,0.001242179,0,0,1
2352580670,67,1,29,0,0,0,0,0,1,1,-1759.32341,0,0,6,140,69.25688073,0,0,0,0,3,0.082568807,1,0.366972477,1,0.064220183,0,1,0.100917431,46,0,0,0,14,13,0.928571429,0,0,3.324862958,3.180832987,0.962962963,1,0,0,1,29,0,9.666666667,0.966666667,-27,0,0,0,0,0,0,0,0.686567164,0,0.005477201,0.00150623,65222,1.53E-05,0.000444635,0.001027261,0,0,1
2351963316,76,4,33,0,0,0,0,0,1,1,-1759.32341,0,0,7,145,64.33333333,0,0,0,0,2,0.054054054,1,0.324324324,1,0.063063063,0,1,0.108108108,42,0,0,0,16,15,0.9375,0,0,3.125,2.973557262,0.967741935,1,0,0,1,8.25,0,5.5,0.891891892,-25,0,0,0,0,0,0,0,0.552631579,0,0.004267425,0.001422475,65231,6.13E-05,0.000505894,0.00116509,0,0,1
2352491040,78,3,37,0,0,0,0,0,1,1,-1759.32341,0,0,3,140,67.23478261,0,0,0,0,9,0.173913043,1,0.373913043,1,0.043478261,0,2,0.043478261,48,0,0,0,11,10,0.909090909,0,0,3.459431619,3.321928095,0.952380952,1,0,0,1,12.33333333,0,37,0.925,-31,0,0,0,0,0,0,0,0.615384615,0,0.004793757,0.000557414,65223,4.60E-05,0.000567285,0.001195897,0,0,1
2352947490,64,9,43,0,0,0,0,0,1,1,-1759.32341,0,0,9,140,69.63,0,0,0,0,3,0.12,1,0.33,1,0.05,0,1,0.05,38,0,0,0,12,11,0.916666667,0,0,3.084962501,2.913977073,0.956521739,1,0,0,1,4.777777778,0,3.909090909,0.826923077,-25,0,0,0,0,0,0,0,0.59375,0,0.00515625,0.00078125,65215,0.000138005,0.000659358,0.000981369,0,0,1
2351994247,74,9,49,0,0,0,0,0,1,1,-1759.32341,0,0,7,140,68.53191489,0,0,0,0,2,0.063829787,1,0.29787234,0,0,0,2,0.053191489,31,0,0,0,12,11,0.916666667,0,0,3.418295834,3.277613437,0.956521739,1,0,0,1,5.444444444,0,4.454545455,0.844827586,-31,0,0,0,0,0,0,0,0.418918919,0,0.004025302,0.000718804,65231,0.000137971,0.000751177,0.00113443,0,0,1
2352120408,68,6,35,0,0,0,0,0,1,1,-1759.32341,0,0,10,143,63.74137931,0,0,0,0,4,0.094827586,1,0.344827586,1,0.043103448,0,1,0.043103448,45,0,0,0,13,12,0.923076923,0,0,3.238901257,3.084962501,0.96,1,0,0,1,5.833333333,0,8.75,0.853658537,-23,0,0,0,0,0,0,0,0.661764706,0,0.005070994,0.000633874,65229,9.20E-05,0.000536571,0.001042481,0,0,1
2351868384,72,3,36,0,0,0,0,0,1,1,-1759.32341,0,0,3,141,63.13392857,0,0,0,0,4,0.107142857,1,0.348214286,1,0.035714286,0,1,0.044642857,42,0,0,0,14,13,0.928571429,0,0,3.664497779,3.546593564,0.962962963,1,0,0,1,12,0,36,0.923076923,-30,0,0,0,0,0,0,0,0.583333333,0,0.00483631,0.00062004,65233,4.60E-05,0.000551868,0.001103736,0,0,1
2351826150,62,4,47,0,0,0,0,0,1,1,-1759.32341,0,0,15,136,68.66037736,0,0,0,0,2,0.066037736,1,0.283018868,1,0.047169811,0,1,0.075471698,34,0,0,0,13,12,0.923076923,0,0,3.026986833,2.855388542,0.96,1,0,0,1,11.75,0,7.833333333,0.921568627,-39,0,0,0,0,0,0,0,0.548387097,0,0.00456482,0.001217285,65233,6.13E-05,0.000720494,0.000950439,0,0,1
2352854959,75,5,38,0,0,0,0,0,1,1,-1759.32341,0,0,13,140,66.38709677,0,0,0,0,2,0.043010753,1,0.365591398,2,0.086021505,0,1,0.150537634,34,0,0,0,13,12,0.923076923,0,0,3.026986833,2.855388542,0.96,1,0,0,1,7.6,0,5.428571429,0.88372093,-28,0,0,0,0,0,0,0,0.453333333,0,0.004874552,0.002007168,65217,7.67E-05,0.00058267,0.001150007,0,0,1
2353221234,67,3,42,0,0,0,0,0,1,1,-1759.32341,0,0,6,140,64.2293578,0,0,0,0,1,0.082568807,1,0.348623853,1,0.055045872,0,1,0.064220183,41,0,0,0,15,14,0.933333333,0,0,3.589898095,3.4677201,0.965517241,1,0,0,1,14,0,42,0.933333333,-36,0,0,0,0,0,0,0,0.611940299,0,0.005203341,0.00095851,65211,4.60E-05,0.000644063,0.001027434,0,0,1
2352452653,64,6,48,0,1,0,0,0,1,1,-1759.32341,0,0,1,140,58.68518519,0,0,0,0,2,0.055555556,1,0.277777778,1,0.037037037,0,1,0.009259259,31,0,0,0,12,11,0.916666667,0,0,2.855388542,2.663532755,0.956521739,1,0,0,1,8,0,12,0.888888889,-36,0,0.166666667,0,0,0.015625,0,0,0.484375,0,0.004340278,0.000144676,65224,9.20E-05,0.000735925,0.000981234,0,1.53E-05,1
2352575239,85,4,45,0,0,0,0,0,1,1,-1759.32341,0,0,5,140,77.97368421,0,0,0,0,12,0.280701754,1,0.333333333,2,0.070175439,0,2,0.096491228,41,0,0,0,16,15,0.9375,0,0,3.452819531,3.323231429,0.967741935,1,0,0,1,11.25,0,7.5,0.918367347,-37,0,0,0,0,0,0,0,0.482352941,0,0.003921569,0.001135191,65222,6.13E-05,0.000689951,0.001303241,0,0,1
2352835644,63,5,41,0,0,0,0,0,1,1,-1759.32341,0,0,5,140,64.02061856,0,0,0,0,2,0.092783505,1,0.381443299,2,0.06185567,0,2,0.06185567,41,0,0,0,16,15,0.9375,0,0,3.5,3.373557262,0.967741935,1,0,0,1,8.2,0,5.857142857,0.891304348,-31,0,0,0,0,0,0,0,0.650793651,0,0.006054656,0.000981836,65217,7.67E-05,0.00062867,0.000966006,0,0,1
2352307093,69,6,43,0,1,0,0,0,1,1,-1759.32341,0,0,13,143,66.26126126,0,0,0,0,3,0.081081081,1,0.387387387,1,0.027027027,0,1,0.054054054,44,0,0,0,12,11,0.916666667,0,0,3.418295834,3.277613437,0.956521739,1,0,0,1,7.166666667,0,10.75,0.87755102,-31,0,0.166666667,0,0,0.014492754,0,0,0.637681159,0,0.00561431,0.000783392,65226,9.20E-05,0.000659246,0.00105786,0,1.53E-05,1
2351849318,61,6,45,0,0,0,0,0,1,1,-1759.32341,0,0,5,140,66.88135593,0,0,0,0,3,0.093220339,1,0.355932203,1,0.06779661,0,2,0.110169492,45,0,0,0,12,11,0.916666667,0,0,2.918295834,2.732158891,0.956521739,1,0,0,1,7.5,0,11.25,0.882352941,-33,0,0,0,0,0,0,0,0.737704918,0,0.005834954,0.001806057,65233,9.20E-05,0.000689835,0.00093511,0,0,1
2351915804,74,4,33,0,0,0,0,0,1,1,-1759.32341,0,0,4,139,66.17886179,0,0,0,0,1,0.089430894,1,0.317073171,1,0.008130081,0,1,0.040650407,41,0,0,0,13,12,0.923076923,0,0,3.700439718,3.584962501,0.96,1,0,0,1,8.25,0,5.5,0.891891892,-25,0,0,0,0,0,0,0,0.554054054,0,0.004284773,0.00054933,65232,6.13E-05,0.000505887,0.001134413,0,0,1
2352312751,69,4,31,0,0,0,0,0,1,1,-1759.32341,0,0,3,140,68.50877193,0,0,0,0,10,0.131578947,1,0.289473684,11,0.140350877,0,5,0.096491228,39,0,0,0,11,10,0.909090909,0,0,2.845350937,2.646439345,0.952380952,1,0,0,1,7.75,0,5.166666667,0.885714286,-23,0,0,0,0,0,0,0,0.565217391,0,0.004195271,0.001398424,65226,6.13E-05,0.000475271,0.00105786,0,0,1
2350890582,62,7,35,0,0,0,0,0,1,1,-1759.32341,0,0,2,143,64.47008547,0,0,0,0,3,0.085470085,1,0.35042735,1,0.051282051,0,1,0.051282051,44,0,0,0,15,14,0.933333333,0,0,3.240223929,3.093069208,0.965517241,1,0,0,1,5,0,7,0.833333333,-21,0,0,0,0,0,0,0,0.709677419,0,0.005652054,0.00082713,65247,0.000107285,0.000536423,0.000950235,0,0,1
